PERMNO,date,TICKER,CUSIP,PRC,RET
14593,2016-06-28,AAPL,3783310,93.59,0.01684
14593,2016-06-29,AAPL,3783310,94.4,0.008655
14593,2016-06-30,AAPL,3783310,95.6,0.012712
14593,2016-07-01,AAPL,3783310,95.89,0.003033
14593,2016-07-05,AAPL,3783310,94.99,-0.009386
14593,2016-07-06,AAPL,3783310,95.53,0.005685
14593,2016-07-07,AAPL,3783310,95.94,0.004292
14593,2016-07-08,AAPL,3783310,96.68,0.007713
14593,2016-07-11,AAPL,3783310,96.98,0.003103
14593,2016-07-12,AAPL,3783310,97.42,0.004537
14593,2016-07-13,AAPL,3783310,96.87,-0.005646
14593,2016-07-14,AAPL,3783310,98.79,0.01982
14593,2016-07-15,AAPL,3783310,98.78,-0.000101
14593,2016-07-18,AAPL,3783310,99.83,0.01063
14593,2016-07-19,AAPL,3783310,99.87,0.000401
14593,2016-07-20,AAPL,3783310,99.96,0.000901
14593,2016-07-21,AAPL,3783310,99.43,-0.005302
14593,2016-07-22,AAPL,3783310,98.66,-0.007744
14593,2016-07-25,AAPL,3783310,97.34,-0.013379
14593,2016-07-26,AAPL,3783310,96.67,-0.006883
14593,2016-07-27,AAPL,3783310,102.95,0.064963
14593,2016-07-28,AAPL,3783310,104.34,0.013502
14593,2016-07-29,AAPL,3783310,104.21,-0.001246
14593,2016-08-01,AAPL,3783310,106.05,0.017657
14593,2016-08-02,AAPL,3783310,104.48,-0.014804
14593,2016-08-03,AAPL,3783310,105.79,0.012538
14593,2016-08-04,AAPL,3783310,105.87,0.006144
14593,2016-08-05,AAPL,3783310,107.48,0.015207
14593,2016-08-08,AAPL,3783310,108.37,0.008281
14593,2016-08-09,AAPL,3783310,108.81,0.00406
14593,2016-08-10,AAPL,3783310,108,-0.007444
14593,2016-08-11,AAPL,3783310,107.93,-0.000648
14593,2016-08-12,AAPL,3783310,108.18,0.002316
14593,2016-08-15,AAPL,3783310,109.48,0.012017
14593,2016-08-16,AAPL,3783310,109.38,-0.000913
14593,2016-08-17,AAPL,3783310,109.22,-0.001463
14593,2016-08-18,AAPL,3783310,109.08,-0.001282
14593,2016-08-19,AAPL,3783310,109.36,0.002567
14593,2016-08-22,AAPL,3783310,108.51,-0.007772
14593,2016-08-23,AAPL,3783310,108.85,0.003133
14593,2016-08-24,AAPL,3783310,108.03,-0.007533
14593,2016-08-25,AAPL,3783310,107.57,-0.004258
14593,2016-08-26,AAPL,3783310,106.94,-0.005857
14593,2016-08-29,AAPL,3783310,106.82,-0.001122
14593,2016-08-30,AAPL,3783310,106,-0.007676
14593,2016-08-31,AAPL,3783310,106.1,0.000943
14593,2016-09-01,AAPL,3783310,106.73,0.005938
14593,2016-09-02,AAPL,3783310,107.73,0.009369
14593,2016-09-06,AAPL,3783310,107.7,-0.000279
14593,2016-09-07,AAPL,3783310,108.36,0.006128
14593,2016-09-08,AAPL,3783310,105.52,-0.026209
14593,2016-09-09,AAPL,3783310,103.13,-0.02265
14593,2016-09-12,AAPL,3783310,105.44,0.022399
14593,2016-09-13,AAPL,3783310,107.95,0.023805
14593,2016-09-14,AAPL,3783310,111.77,0.035387
14593,2016-09-15,AAPL,3783310,115.57,0.033998
14593,2016-09-16,AAPL,3783310,114.92,-0.005624
14593,2016-09-19,AAPL,3783310,113.58,-0.01166
14593,2016-09-20,AAPL,3783310,113.57,-0.000088
14593,2016-09-21,AAPL,3783310,113.55,-0.000176
14593,2016-09-22,AAPL,3783310,114.62,0.009423
14593,2016-09-23,AAPL,3783310,112.71,-0.016664
14593,2016-09-26,AAPL,3783310,112.88,0.001508
14593,2016-09-27,AAPL,3783310,113.09,0.00186
14593,2016-09-28,AAPL,3783310,113.95,0.007605
14593,2016-09-29,AAPL,3783310,112.18,-0.015533
14593,2016-09-30,AAPL,3783310,113.05,0.007755
14593,2016-10-03,AAPL,3783310,112.52,-0.004688
14593,2016-10-04,AAPL,3783310,113,0.004266
14593,2016-10-05,AAPL,3783310,113.05,0.000443
14593,2016-10-06,AAPL,3783310,113.89,0.00743
14593,2016-10-07,AAPL,3783310,114.06,0.001493
14593,2016-10-10,AAPL,3783310,116.05,0.017447
14593,2016-10-11,AAPL,3783310,116.3,0.002154
14593,2016-10-12,AAPL,3783310,117.34,0.008942
14593,2016-10-13,AAPL,3783310,116.98,-0.003068
14593,2016-10-14,AAPL,3783310,117.63,0.005556
14593,2016-10-17,AAPL,3783310,117.55,-0.00068
14593,2016-10-18,AAPL,3783310,117.47,-0.000681
14593,2016-10-19,AAPL,3783310,117.12,-0.002979
14593,2016-10-20,AAPL,3783310,117.06,-0.000512
14593,2016-10-21,AAPL,3783310,116.6,-0.00393
14593,2016-10-24,AAPL,3783310,117.65,0.009005
14593,2016-10-25,AAPL,3783310,118.25,0.0051
14593,2016-10-26,AAPL,3783310,115.59,-0.022495
14593,2016-10-27,AAPL,3783310,114.48,-0.009603
14593,2016-10-28,AAPL,3783310,113.72,-0.006639
14593,2016-10-31,AAPL,3783310,113.54,-0.001583
14593,2016-11-01,AAPL,3783310,111.49,-0.018055
14593,2016-11-02,AAPL,3783310,111.59,0.000897
14593,2016-11-03,AAPL,3783310,109.83,-0.010664
14593,2016-11-04,AAPL,3783310,108.84,-0.009014
14593,2016-11-07,AAPL,3783310,110.41,0.014425
14593,2016-11-08,AAPL,3783310,111.06,0.005887
14593,2016-11-09,AAPL,3783310,110.88,-0.001621
14593,2016-11-10,AAPL,3783310,107.79,-0.027868
14593,2016-11-11,AAPL,3783310,108.43,0.005937
14593,2016-11-14,AAPL,3783310,105.71,-0.025085
14593,2016-11-15,AAPL,3783310,107.11,0.013244
14593,2016-11-16,AAPL,3783310,109.99,0.026888
14593,2016-11-17,AAPL,3783310,109.95,-0.000364
14593,2016-11-18,AAPL,3783310,110.06,0.001
14593,2016-11-21,AAPL,3783310,111.73,0.015174
14593,2016-11-22,AAPL,3783310,111.8,0.000627
14593,2016-11-23,AAPL,3783310,111.23,-0.005098
14593,2016-11-25,AAPL,3783310,111.79,0.005035
14593,2016-11-28,AAPL,3783310,111.57,-0.001968
14593,2016-11-29,AAPL,3783310,111.46,-0.000986
14593,2016-11-30,AAPL,3783310,110.52,-0.008434
14593,2016-12-01,AAPL,3783310,109.49,-0.00932
14593,2016-12-02,AAPL,3783310,109.9,0.003745
14593,2016-12-05,AAPL,3783310,109.11,-0.007188
14593,2016-12-06,AAPL,3783310,109.95,0.007699
14593,2016-12-07,AAPL,3783310,111.03,0.009823
14593,2016-12-08,AAPL,3783310,112.12,0.009817
14593,2016-12-09,AAPL,3783310,113.95,0.016322
14593,2016-12-12,AAPL,3783310,113.3,-0.005704
14593,2016-12-13,AAPL,3783310,115.19,0.016681
14593,2016-12-14,AAPL,3783310,115.19,0
14593,2016-12-15,AAPL,3783310,115.82,0.005469
14593,2016-12-16,AAPL,3783310,115.97,0.001295
14593,2016-12-19,AAPL,3783310,116.64,0.005777
14593,2016-12-20,AAPL,3783310,116.95,0.002658
14593,2016-12-21,AAPL,3783310,117.06,0.000941
14593,2016-12-22,AAPL,3783310,116.29,-0.006578
14593,2016-12-23,AAPL,3783310,116.52,0.001978
14593,2016-12-27,AAPL,3783310,117.26,0.006351
14593,2016-12-28,AAPL,3783310,116.76,-0.004264
14593,2016-12-29,AAPL,3783310,116.73,-0.000257
14593,2016-12-30,AAPL,3783310,115.82,-0.007796
14593,2017-01-03,AAPL,3783310,116.15,0.002849
14593,2017-01-04,AAPL,3783310,116.02,-0.001119
14593,2017-01-05,AAPL,3783310,116.61,0.005085
14593,2017-01-06,AAPL,3783310,117.91,0.011148
14593,2017-01-09,AAPL,3783310,118.99,0.009159
14593,2017-01-10,AAPL,3783310,119.11,0.001009
14593,2017-01-11,AAPL,3783310,119.75,0.005373
14593,2017-01-12,AAPL,3783310,119.25,-0.004175
14593,2017-01-13,AAPL,3783310,119.04,-0.001761
14593,2017-01-17,AAPL,3783310,120,0.008065
14593,2017-01-18,AAPL,3783310,119.99,-0.000083
14593,2017-01-19,AAPL,3783310,119.78,-0.00175
14593,2017-01-20,AAPL,3783310,120,0.001837
14593,2017-01-23,AAPL,3783310,120.08,0.000667
14593,2017-01-24,AAPL,3783310,119.97,-0.000916
14593,2017-01-25,AAPL,3783310,121.88,0.015921
14593,2017-01-26,AAPL,3783310,121.94,0.000492
14593,2017-01-27,AAPL,3783310,121.95,0.000082
14593,2017-01-30,AAPL,3783310,121.63,-0.002624
14593,2017-01-31,AAPL,3783310,121.35,-0.002302
14593,2017-02-01,AAPL,3783310,128.75,0.060981
14593,2017-02-02,AAPL,3783310,128.53,-0.001709
14593,2017-02-03,AAPL,3783310,129.08,0.004279
14593,2017-02-06,AAPL,3783310,130.28999,0.009374
14593,2017-02-07,AAPL,3783310,131.53,0.009517
14593,2017-02-08,AAPL,3783310,132.03999,0.003877
14593,2017-02-09,AAPL,3783310,132.42,0.007195
14593,2017-02-10,AAPL,3783310,132.12,-0.002266
14593,2017-02-13,AAPL,3783310,133.28999,0.008856
14593,2017-02-14,AAPL,3783310,135.02,0.012979
14593,2017-02-15,AAPL,3783310,135.50999,0.003629
14593,2017-02-16,AAPL,3783310,135.345,-0.001218
14593,2017-02-17,AAPL,3783310,135.72,0.002771
14593,2017-02-21,AAPL,3783310,136.7,0.007221
14593,2017-02-22,AAPL,3783310,137.11,0.002999
14593,2017-02-23,AAPL,3783310,136.53,-0.00423
14593,2017-02-24,AAPL,3783310,136.66,0.000952
14593,2017-02-27,AAPL,3783310,136.92999,0.001976
14593,2017-02-28,AAPL,3783310,136.99001,0.000438
14593,2017-03-01,AAPL,3783310,139.78999,0.020439
14593,2017-03-02,AAPL,3783310,138.96001,-0.005937
14593,2017-03-03,AAPL,3783310,139.78,0.005901
14593,2017-03-06,AAPL,3783310,139.34,-0.003148
14593,2017-03-07,AAPL,3783310,139.52,0.001292
14593,2017-03-08,AAPL,3783310,139,-0.003727
14593,2017-03-09,AAPL,3783310,138.67999,-0.002302
14593,2017-03-10,AAPL,3783310,139.14,0.003317
14593,2017-03-13,AAPL,3783310,139.2,0.000431
14593,2017-03-14,AAPL,3783310,138.99001,-0.001509
14593,2017-03-15,AAPL,3783310,140.46001,0.010576
14593,2017-03-16,AAPL,3783310,140.69,0.001637
14593,2017-03-17,AAPL,3783310,139.99001,-0.004975
14593,2017-03-20,AAPL,3783310,141.46001,0.010501
14593,2017-03-21,AAPL,3783310,139.84,-0.011452
14593,2017-03-22,AAPL,3783310,141.42,0.011299
14593,2017-03-23,AAPL,3783310,140.92,-0.003536
14593,2017-03-24,AAPL,3783310,140.64,-0.001987
14593,2017-03-27,AAPL,3783310,140.88,0.001707
14593,2017-03-28,AAPL,3783310,143.8,0.020727
14593,2017-03-29,AAPL,3783310,144.12,0.002225
14593,2017-03-30,AAPL,3783310,143.92999,-0.001318
14593,2017-03-31,AAPL,3783310,143.66,-0.001876
14593,2017-04-03,AAPL,3783310,143.7,0.000278
14593,2017-04-04,AAPL,3783310,144.77,0.007446
14593,2017-04-05,AAPL,3783310,144.02,-0.005181
14593,2017-04-06,AAPL,3783310,143.66,-0.0025
14593,2017-04-07,AAPL,3783310,143.34,-0.002228
14593,2017-04-10,AAPL,3783310,143.17,-0.001186
14593,2017-04-11,AAPL,3783310,141.63,-0.010756
14593,2017-04-12,AAPL,3783310,141.8,0.0012
14593,2017-04-13,AAPL,3783310,141.05,-0.005289
14593,2017-04-17,AAPL,3783310,141.83,0.00553
14593,2017-04-18,AAPL,3783310,141.2,-0.004442
14593,2017-04-19,AAPL,3783310,140.67999,-0.003683
14593,2017-04-20,AAPL,3783310,142.44,0.012511
14593,2017-04-21,AAPL,3783310,142.27,-0.001193
14593,2017-04-24,AAPL,3783310,143.64,0.00963
14593,2017-04-25,AAPL,3783310,144.53,0.006196
14593,2017-04-26,AAPL,3783310,143.67999,-0.005881
14593,2017-04-27,AAPL,3783310,143.78999,0.000766
14593,2017-04-28,AAPL,3783310,143.64999,-0.000974
14593,2017-05-01,AAPL,3783310,146.58,0.020397
14593,2017-05-02,AAPL,3783310,147.50999,0.006345
14593,2017-05-03,AAPL,3783310,147.06,-0.003051
14593,2017-05-04,AAPL,3783310,146.53,-0.003604
14593,2017-05-05,AAPL,3783310,148.96001,0.016584
14593,2017-05-08,AAPL,3783310,153.00999,0.027188
14593,2017-05-09,AAPL,3783310,153.99001,0.006405
14593,2017-05-10,AAPL,3783310,153.25999,-0.004741
14593,2017-05-11,AAPL,3783310,153.95,0.008613
14593,2017-05-12,AAPL,3783310,156.10001,0.013966
14593,2017-05-15,AAPL,3783310,155.7,-0.002563
14593,2017-05-16,AAPL,3783310,155.47,-0.001477
14593,2017-05-17,AAPL,3783310,150.25,-0.033576
14593,2017-05-18,AAPL,3783310,152.53999,0.015241
14593,2017-05-19,AAPL,3783310,153.06,0.003409
14593,2017-05-22,AAPL,3783310,153.99001,0.006076
14593,2017-05-23,AAPL,3783310,153.8,-0.001234
14593,2017-05-24,AAPL,3783310,153.34,-0.002991
14593,2017-05-25,AAPL,3783310,153.87,0.003456
14593,2017-05-26,AAPL,3783310,153.61,-0.00169
14593,2017-05-30,AAPL,3783310,153.67,0.000391
14593,2017-05-31,AAPL,3783310,152.75999,-0.005922
14593,2017-06-01,AAPL,3783310,153.17999,0.002749
14593,2017-06-02,AAPL,3783310,155.45,0.014819
14593,2017-06-05,AAPL,3783310,153.92999,-0.009778
14593,2017-06-06,AAPL,3783310,154.45,0.003378
14593,2017-06-07,AAPL,3783310,155.37,0.005957
14593,2017-06-08,AAPL,3783310,154.99001,-0.002446
14593,2017-06-09,AAPL,3783310,148.98,-0.038777
14593,2017-06-12,AAPL,3783310,145.42,-0.023896
14593,2017-06-13,AAPL,3783310,146.59,0.008046
14593,2017-06-14,AAPL,3783310,145.16,-0.009755
14593,2017-06-15,AAPL,3783310,144.28999,-0.005993
14593,2017-06-16,AAPL,3783310,142.27,-0.014
14593,2017-06-19,AAPL,3783310,146.34,0.028608
14593,2017-06-20,AAPL,3783310,145.00999,-0.009088
14593,2017-06-21,AAPL,3783310,145.87,0.005931
14593,2017-06-22,AAPL,3783310,145.63,-0.001645
14593,2017-06-23,AAPL,3783310,146.28,0.004463
14593,2017-06-26,AAPL,3783310,145.82001,-0.003145
14593,2017-06-27,AAPL,3783310,143.73,-0.014333
14593,2017-06-28,AAPL,3783310,145.83,0.014611
14593,2017-06-29,AAPL,3783310,143.67999,-0.014743
14593,2017-06-30,AAPL,3783310,144.02,0.002366
14593,2017-07-03,AAPL,3783310,143.5,-0.003611
14593,2017-07-05,AAPL,3783310,144.09,0.004111
14593,2017-07-06,AAPL,3783310,142.73,-0.009439
14593,2017-07-07,AAPL,3783310,144.17999,0.010159
14593,2017-07-10,AAPL,3783310,145.06,0.006104
14593,2017-07-11,AAPL,3783310,145.53,0.00324
14593,2017-07-12,AAPL,3783310,145.74001,0.001443
14593,2017-07-13,AAPL,3783310,147.77,0.013929
14593,2017-07-14,AAPL,3783310,149.03999,0.008594
14593,2017-07-17,AAPL,3783310,149.56,0.003489
14593,2017-07-18,AAPL,3783310,150.08,0.003477
14593,2017-07-19,AAPL,3783310,151.02,0.006263
14593,2017-07-20,AAPL,3783310,150.34,-0.004503
14593,2017-07-21,AAPL,3783310,150.27,-0.000466
14593,2017-07-24,AAPL,3783310,152.09,0.012111
14593,2017-07-25,AAPL,3783310,152.74001,0.004274
14593,2017-07-26,AAPL,3783310,153.46001,0.004714
14593,2017-07-27,AAPL,3783310,150.56,-0.018897
14593,2017-07-28,AAPL,3783310,149.5,-0.00704
14593,2017-07-31,AAPL,3783310,148.73,-0.005151
14593,2017-08-01,AAPL,3783310,150.05,0.008875
14593,2017-08-02,AAPL,3783310,157.14,0.047251
14593,2017-08-03,AAPL,3783310,155.57001,-0.009991
14593,2017-08-04,AAPL,3783310,156.39,0.005271
14593,2017-08-07,AAPL,3783310,158.81,0.015474
14593,2017-08-08,AAPL,3783310,160.08,0.007997
14593,2017-08-09,AAPL,3783310,161.06,0.006122
14593,2017-08-10,AAPL,3783310,155.32001,-0.031727
14593,2017-08-11,AAPL,3783310,157.48,0.013907
14593,2017-08-14,AAPL,3783310,159.85001,0.01505
14593,2017-08-15,AAPL,3783310,161.60001,0.010948
14593,2017-08-16,AAPL,3783310,160.95,-0.004022
14593,2017-08-17,AAPL,3783310,157.86,-0.019198
14593,2017-08-18,AAPL,3783310,157.5,-0.002281
14593,2017-08-21,AAPL,3783310,157.21001,-0.001841
14593,2017-08-22,AAPL,3783310,159.78,0.016348
14593,2017-08-23,AAPL,3783310,159.98,0.001252
14593,2017-08-24,AAPL,3783310,159.27,-0.004438
14593,2017-08-25,AAPL,3783310,159.86,0.003704
14593,2017-08-28,AAPL,3783310,161.47,0.010071
14593,2017-08-29,AAPL,3783310,162.91,0.008918
14593,2017-08-30,AAPL,3783310,163.35001,0.002701
14593,2017-08-31,AAPL,3783310,164,0.003979
14593,2017-09-01,AAPL,3783310,164.05,0.000305
14593,2017-09-05,AAPL,3783310,162.08,-0.012009
14593,2017-09-06,AAPL,3783310,161.91,-0.001049
14593,2017-09-07,AAPL,3783310,161.25999,-0.004015
14593,2017-09-08,AAPL,3783310,158.63,-0.016309
14593,2017-09-11,AAPL,3783310,161.5,0.018092
14593,2017-09-12,AAPL,3783310,160.86,-0.003963
14593,2017-09-13,AAPL,3783310,159.64999,-0.007522
14593,2017-09-14,AAPL,3783310,158.28,-0.008581
14593,2017-09-15,AAPL,3783310,159.88,0.010109
14593,2017-09-18,AAPL,3783310,158.67,-0.007568
14593,2017-09-19,AAPL,3783310,158.73,0.000378
14593,2017-09-20,AAPL,3783310,156.07001,-0.016758
14593,2017-09-21,AAPL,3783310,153.39,-0.017172
14593,2017-09-22,AAPL,3783310,151.89,-0.009779
14593,2017-09-25,AAPL,3783310,150.55,-0.008822
14593,2017-09-26,AAPL,3783310,153.14,0.017204
14593,2017-09-27,AAPL,3783310,154.23,0.007118
14593,2017-09-28,AAPL,3783310,153.28,-0.00616
14593,2017-09-29,AAPL,3783310,154.12,0.00548
14593,2017-10-02,AAPL,3783310,153.81,-0.002011
14593,2017-10-03,AAPL,3783310,154.48,0.004356
14593,2017-10-04,AAPL,3783310,153.48,-0.006473
14593,2017-10-05,AAPL,3783310,155.39,0.012445
14593,2017-10-06,AAPL,3783310,155.3,-0.000579
14593,2017-10-09,AAPL,3783310,155.84,0.003477
14593,2017-10-10,AAPL,3783310,155.89999,0.000385
14593,2017-10-11,AAPL,3783310,156.55,0.004169
14593,2017-10-12,AAPL,3783310,156,-0.003513
14593,2017-10-13,AAPL,3783310,156.99001,0.006346
14593,2017-10-16,AAPL,3783310,159.88,0.018409
14593,2017-10-17,AAPL,3783310,160.47,0.00369
14593,2017-10-18,AAPL,3783310,159.75999,-0.004425
14593,2017-10-19,AAPL,3783310,155.98,-0.02366
14593,2017-10-20,AAPL,3783310,156.25,0.001731
14593,2017-10-23,AAPL,3783310,156.17,-0.000512
14593,2017-10-24,AAPL,3783310,157.10001,0.005955
14593,2017-10-25,AAPL,3783310,156.41,-0.004392
14593,2017-10-26,AAPL,3783310,157.41,0.006393
14593,2017-10-27,AAPL,3783310,163.05,0.03583
14593,2017-10-30,AAPL,3783310,166.72,0.022508
14593,2017-10-31,AAPL,3783310,169.03999,0.013915
14593,2017-11-01,AAPL,3783310,166.89,-0.012719
14593,2017-11-02,AAPL,3783310,168.11,0.00731
14593,2017-11-03,AAPL,3783310,172.5,0.026114
14593,2017-11-06,AAPL,3783310,174.25,0.010145
14593,2017-11-07,AAPL,3783310,174.81,0.003214
14593,2017-11-08,AAPL,3783310,176.24001,0.00818
14593,2017-11-09,AAPL,3783310,175.88,-0.002043
14593,2017-11-10,AAPL,3783310,174.67,-0.003298
14593,2017-11-13,AAPL,3783310,173.97,-0.004008
14593,2017-11-14,AAPL,3783310,171.34,-0.015118
14593,2017-11-15,AAPL,3783310,169.08,-0.01319
14593,2017-11-16,AAPL,3783310,171.10001,0.011947
14593,2017-11-17,AAPL,3783310,170.14999,-0.005552
14593,2017-11-20,AAPL,3783310,169.98,-0.000999
14593,2017-11-21,AAPL,3783310,173.14,0.01859
14593,2017-11-22,AAPL,3783310,174.96001,0.010512
14593,2017-11-24,AAPL,3783310,174.97,0.000057
14593,2017-11-27,AAPL,3783310,174.09,-0.005029
14593,2017-11-28,AAPL,3783310,173.07001,-0.005859
14593,2017-11-29,AAPL,3783310,169.48,-0.020743
14593,2017-11-30,AAPL,3783310,171.85001,0.013984
14593,2017-12-01,AAPL,3783310,171.05,-0.004655
14593,2017-12-04,AAPL,3783310,169.8,-0.007308
14593,2017-12-05,AAPL,3783310,169.64,-0.000942
14593,2017-12-06,AAPL,3783310,169.00999,-0.003714
14593,2017-12-07,AAPL,3783310,169.32001,0.001834
14593,2017-12-08,AAPL,3783310,169.37,0.000295
14593,2017-12-11,AAPL,3783310,172.67,0.019484
14593,2017-12-12,AAPL,3783310,171.7,-0.005618
14593,2017-12-13,AAPL,3783310,172.27,0.00332
14593,2017-12-14,AAPL,3783310,172.22,-0.00029
14593,2017-12-15,AAPL,3783310,173.97,0.010161
14593,2017-12-18,AAPL,3783310,176.42,0.014083
14593,2017-12-19,AAPL,3783310,174.53999,-0.010656
14593,2017-12-20,AAPL,3783310,174.35001,-0.001089
14593,2017-12-21,AAPL,3783310,175.00999,0.003785
14593,2017-12-22,AAPL,3783310,175.00999,0
14593,2017-12-26,AAPL,3783310,170.57001,-0.02537
14593,2017-12-27,AAPL,3783310,170.60001,0.000176
14593,2017-12-28,AAPL,3783310,171.08,0.002814
14593,2017-12-29,AAPL,3783310,169.23,-0.010814
84788,2010-01-04,AMZN,2313510,133.89999,-0.004609
84788,2010-01-05,AMZN,2313510,134.69,0.0059
84788,2010-01-06,AMZN,2313510,132.25,-0.018116
84788,2010-01-07,AMZN,2313510,130,-0.017013
84788,2010-01-08,AMZN,2313510,133.52,0.027077
84788,2010-01-11,AMZN,2313510,130.308,-0.024056
84788,2010-01-12,AMZN,2313510,127.35,-0.0227
84788,2010-01-13,AMZN,2313510,129.11,0.01382
84788,2010-01-14,AMZN,2313510,127.35,-0.013632
84788,2010-01-15,AMZN,2313510,127.14,-0.001649
84788,2010-01-19,AMZN,2313510,127.61,0.003697
84788,2010-01-20,AMZN,2313510,125.78,-0.014341
84788,2010-01-21,AMZN,2313510,126.62,0.006678
84788,2010-01-22,AMZN,2313510,121.43,-0.040989
84788,2010-01-25,AMZN,2313510,120.31,-0.009223
84788,2010-01-26,AMZN,2313510,119.48,-0.006899
84788,2010-01-27,AMZN,2313510,122.75,0.027369
84788,2010-01-28,AMZN,2313510,126.03,0.026721
84788,2010-01-29,AMZN,2313510,125.41,-0.004919
84788,2010-02-01,AMZN,2313510,118.87,-0.052149
84788,2010-02-02,AMZN,2313510,118.12,-0.006309
84788,2010-02-03,AMZN,2313510,119.1,0.008297
84788,2010-02-04,AMZN,2313510,115.94,-0.026532
84788,2010-02-05,AMZN,2313510,117.39,0.012506
84788,2010-02-08,AMZN,2313510,116.83,-0.00477
84788,2010-02-09,AMZN,2313510,118.03,0.010271
84788,2010-02-10,AMZN,2313510,117.36,-0.005677
84788,2010-02-11,AMZN,2313510,120.09,0.023262
84788,2010-02-12,AMZN,2313510,119.66,-0.003581
84788,2010-02-16,AMZN,2313510,117.53,-0.0178
84788,2010-02-17,AMZN,2313510,116.31,-0.01038
84788,2010-02-18,AMZN,2313510,118.08,0.015218
84788,2010-02-19,AMZN,2313510,117.52,-0.004743
84788,2010-02-22,AMZN,2313510,118.01,0.00417
84788,2010-02-23,AMZN,2313510,117.24,-0.006525
84788,2010-02-24,AMZN,2313510,119.72,0.021153
84788,2010-02-25,AMZN,2313510,118.2,-0.012696
84788,2010-02-26,AMZN,2313510,118.4,0.001692
84788,2010-03-01,AMZN,2313510,124.54,0.051858
84788,2010-03-02,AMZN,2313510,125.53,0.007949
84788,2010-03-03,AMZN,2313510,125.89,0.002868
84788,2010-03-04,AMZN,2313510,128.53,0.020971
84788,2010-03-05,AMZN,2313510,128.91,0.002957
84788,2010-03-08,AMZN,2313510,130.11,0.009309
84788,2010-03-09,AMZN,2313510,128.82001,-0.009915
84788,2010-03-10,AMZN,2313510,130.50999,0.013119
84788,2010-03-11,AMZN,2313510,133.58,0.023523
84788,2010-03-12,AMZN,2313510,131.82001,-0.013176
84788,2010-03-15,AMZN,2313510,131.13,-0.005234
84788,2010-03-16,AMZN,2313510,131.78999,0.005033
84788,2010-03-17,AMZN,2313510,131.34,-0.003415
84788,2010-03-18,AMZN,2313510,132.75999,0.010812
84788,2010-03-19,AMZN,2313510,130.35001,-0.018153
84788,2010-03-22,AMZN,2313510,130.47,0.000921
84788,2010-03-23,AMZN,2313510,129.25999,-0.009274
84788,2010-03-24,AMZN,2313510,128.03999,-0.009438
84788,2010-03-25,AMZN,2313510,134.73,0.052249
84788,2010-03-26,AMZN,2313510,135.06,0.002449
84788,2010-03-29,AMZN,2313510,135.12,0.000444
84788,2010-03-30,AMZN,2313510,136.57899,0.010798
84788,2010-03-31,AMZN,2313510,135.77,-0.005923
84788,2010-04-01,AMZN,2313510,131.81,-0.029167
84788,2010-04-05,AMZN,2313510,131.49001,-0.002428
84788,2010-04-06,AMZN,2313510,135.56,0.030953
84788,2010-04-07,AMZN,2313510,134.87,-0.00509
84788,2010-04-08,AMZN,2313510,140.96001,0.045155
84788,2010-04-09,AMZN,2313510,140.06,-0.006385
84788,2010-04-12,AMZN,2313510,141.2,0.008139
84788,2010-04-13,AMZN,2313510,140.16,-0.007365
84788,2010-04-14,AMZN,2313510,144.28,0.029395
84788,2010-04-15,AMZN,2313510,145.82001,0.010674
84788,2010-04-16,AMZN,2313510,142.17101,-0.025024
84788,2010-04-19,AMZN,2313510,142.42999,0.001822
84788,2010-04-20,AMZN,2313510,144.2,0.012427
84788,2010-04-21,AMZN,2313510,146.42999,0.015465
84788,2010-04-22,AMZN,2313510,150.09,0.024995
84788,2010-04-23,AMZN,2313510,143.63,-0.043041
84788,2010-04-26,AMZN,2313510,147.11,0.024229
84788,2010-04-27,AMZN,2313510,142.02,-0.0346
84788,2010-04-28,AMZN,2313510,139.35001,-0.0188
84788,2010-04-29,AMZN,2313510,141.73,0.017079
84788,2010-04-30,AMZN,2313510,137.10001,-0.032668
84788,2010-05-03,AMZN,2313510,137.49001,0.002845
84788,2010-05-04,AMZN,2313510,129.83,-0.055713
84788,2010-05-05,AMZN,2313510,130.92999,0.008473
84788,2010-05-06,AMZN,2313510,128.71001,-0.016956
84788,2010-05-07,AMZN,2313510,124.98,-0.02898
84788,2010-05-10,AMZN,2313510,131.28999,0.050488
84788,2010-05-11,AMZN,2313510,130.46001,-0.006322
84788,2010-05-12,AMZN,2313510,133.87,0.026138
84788,2010-05-13,AMZN,2313510,131.47,-0.017928
84788,2010-05-14,AMZN,2313510,128.533,-0.02234
84788,2010-05-17,AMZN,2313510,128.91,0.002933
84788,2010-05-18,AMZN,2313510,126.28,-0.020402
84788,2010-05-19,AMZN,2313510,124.59,-0.013383
84788,2010-05-20,AMZN,2313510,119.71,-0.039168
84788,2010-05-21,AMZN,2313510,122.72,0.025144
84788,2010-05-24,AMZN,2313510,122.12,-0.004889
84788,2010-05-25,AMZN,2313510,124.86,0.022437
84788,2010-05-26,AMZN,2313510,123.21,-0.013215
84788,2010-05-27,AMZN,2313510,126.7,0.028326
84788,2010-05-28,AMZN,2313510,125.46,-0.009787
84788,2010-06-01,AMZN,2313510,123.24,-0.017695
84788,2010-06-02,AMZN,2313510,126.31,0.024911
84788,2010-06-03,AMZN,2313510,128.75999,0.019397
84788,2010-06-04,AMZN,2313510,122.77,-0.046521
84788,2010-06-07,AMZN,2313510,122.01,-0.00619
