PERMNO,date,TICKER,COMNAM,CUSIP,HSICIG,PRC,RET,SHROUT,vwretd,ewretd
86453,29/01/2016,XLY,SECTOR SPDR TRUST,81369Y40,,74.11000,-0.051826,137853,-0.057035,-0.074951
86453,29/02/2016,XLY,SECTOR SPDR TRUST,81369Y40,,74.44000,0.004453,135453,0.000682,0.005557
86453,31/03/2016,XLY,SECTOR SPDR TRUST,81369Y40,,79.10000,0.066914,136053,0.070460,0.078191
86453,29/04/2016,XLY,SECTOR SPDR TRUST,81369Y40,,79.20000,0.001264,133553,0.011799,0.039834
86453,31/05/2016,XLY,SECTOR SPDR TRUST,81369Y40,,79.24000,0.000505,130303,0.014296,-0.000617
86453,30/06/2016,XLY,SECTOR SPDR TRUST,81369Y40,,78.06000,-0.011400,123903,0.003123,0.005839
86453,29/07/2016,XLY,SECTOR SPDR TRUST,81369Y40,,81.62000,0.045606,126003,0.038740,0.049867
86453,31/08/2016,XLY,SECTOR SPDR TRUST,81369Y40,,80.56000,-0.012987,123403,0.002787,0.013067
86453,30/09/2016,XLY,SECTOR SPDR TRUST,81369Y40,,80.04000,-0.002731,119653,0.003016,0.015373
86453,31/10/2016,XLY,SECTOR SPDR TRUST,81369Y40,,78.10000,-0.024238,117703,-0.021590,-0.039941
86453,30/11/2016,XLY,SECTOR SPDR TRUST,81369Y40,,81.85000,0.048015,131603,0.040415,0.050505
86453,30/12/2016,XLY,SECTOR SPDR TRUST,81369Y40,,81.40000,0.000514,132953,0.018775,0.015889
86453,31/01/2017,XLY,SECTOR SPDR TRUST,81369Y40,,84.83000,0.042138,140203,0.022177,0.025931
86453,28/02/2017,XLY,SECTOR SPDR TRUST,81369Y40,,86.37000,0.018154,141803,0.032638,0.017130
86453,31/03/2017,XLY,SECTOR SPDR TRUST,81369Y40,,87.95000,0.021310,137853,0.002089,0.006390
86453,28/04/2017,XLY,SECTOR SPDR TRUST,81369Y40,,90.06000,0.023991,137153,0.009612,0.003684
86453,31/05/2017,XLY,SECTOR SPDR TRUST,81369Y40,,91.05000,0.010993,140353,0.009340,-0.011327
86453,30/06/2017,XLY,SECTOR SPDR TRUST,81369Y40,,89.63000,-0.012580,137953,0.009460,0.022916
86453,31/07/2017,XLY,SECTOR SPDR TRUST,81369Y40,,91.36000,0.019302,141803,0.020327,0.009110
86453,31/08/2017,XLY,SECTOR SPDR TRUST,81369Y40,,89.66000,-0.018608,130903,0.001591,-0.008749
86453,29/09/2017,XLY,SECTOR SPDR TRUST,81369Y40,,90.08000,0.008230,128153,0.023704,0.046757
86453,31/10/2017,XLY,SECTOR SPDR TRUST,81369Y40,,91.99000,0.021203,125953,0.019264,0.002211
86453,30/11/2017,XLY,SECTOR SPDR TRUST,81369Y40,,96.65000,0.050658,132903,0.027269,0.020836
86453,29/12/2017,XLY,SECTOR SPDR TRUST,81369Y40,,98.69000,0.024541,129953,0.012163,0.014220
86454,31/01/2000,XLE,SECTOR SPDR TRUST,81369Y50,,27.31250,0.008074,9100,-0.039607,0.050642
86454,29/02/2000,XLE,SECTOR SPDR TRUST,81369Y50,,26.15625,-0.042334,9100,0.031782,0.120481
86454,31/03/2000,XLE,SECTOR SPDR TRUST,81369Y50,,29.31250,0.124355,9100,0.053499,-0.000464
86454,28/04/2000,XLE,SECTOR SPDR TRUST,81369Y50,,28.87500,-0.014925,9100,-0.059527,-0.088473
86454,31/05/2000,XLE,SECTOR SPDR TRUST,81369Y50,,32.26563,0.117424,9100,-0.038870,-0.057337
86454,30/06/2000,XLE,SECTOR SPDR TRUST,81369Y50,,30.34375,-0.054890,9100,0.051603,0.079304
86454,31/07/2000,XLE,SECTOR SPDR TRUST,81369Y50,,29.18750,-0.038105,9100,-0.017712,-0.019303
86454,31/08/2000,XLE,SECTOR SPDR TRUST,81369Y50,,32.37500,0.109208,2100,0.075007,0.059300
86454,29/09/2000,XLE,SECTOR SPDR TRUST,81369Y50,,32.76563,0.016482,2100,-0.051144,-0.040045
86454,31/10/2000,XLE,SECTOR SPDR TRUST,81369Y50,,31.87500,-0.027182,2100,-0.024495,-0.066833
86454,30/11/2000,XLE,SECTOR SPDR TRUST,81369Y50,,30.20313,-0.052451,2100,-0.102373,-0.118569
86454,29/12/2000,XLE,SECTOR SPDR TRUST,81369Y50,,33.18750,0.101828,2100,0.020423,-0.007053
86454,31/01/2001,XLE,SECTOR SPDR TRUST,81369Y50,,32.13000,-0.031864,2100,0.039599,0.225038
86454,28/02/2001,XLE,SECTOR SPDR TRUST,81369Y50,,31.74000,-0.012138,2100,-0.099103,-0.074519
86454,30/03/2001,XLE,SECTOR SPDR TRUST,81369Y50,,30.70000,-0.029723,2100,-0.070393,-0.072702
86454,30/04/2001,XLE,SECTOR SPDR TRUST,81369Y50,,33.87000,0.103257,2100,0.083831,0.076441
86454,31/05/2001,XLE,SECTOR SPDR TRUST,81369Y50,,33.55000,-0.009448,7500,0.010455,0.062199
86454,29/06/2001,XLE,SECTOR SPDR TRUST,81369Y50,,30.35000,-0.090879,7500,-0.017553,0.007726
86454,31/07/2001,XLE,SECTOR SPDR TRUST,81369Y50,,30.00000,-0.011532,7500,-0.018298,-0.028403
86454,31/08/2001,XLE,SECTOR SPDR TRUST,81369Y50,,28.73000,-0.042333,7500,-0.058982,-0.035013
86454,28/09/2001,XLE,SECTOR SPDR TRUST,81369Y50,,25.82000,-0.096364,7500,-0.091485,-0.127787
86454,31/10/2001,XLE,SECTOR SPDR TRUST,81369Y50,,26.86000,0.040279,7500,0.027836,0.078125
86454,30/11/2001,XLE,SECTOR SPDR TRUST,81369Y50,,25.36000,-0.055845,10150,0.078777,0.080799
86454,31/12/2001,XLE,SECTOR SPDR TRUST,81369Y50,,26.70000,0.057004,10150,0.017852,0.057768
86454,31/01/2002,XLE,SECTOR SPDR TRUST,81369Y50,,25.75000,-0.035581,11500,-0.015975,0.018192
86454,28/02/2002,XLE,SECTOR SPDR TRUST,81369Y50,,26.63000,0.034175,12800,-0.021696,-0.033066
86454,28/03/2002,XLE,SECTOR SPDR TRUST,81369Y50,,28.89000,0.088465,15950,0.044678,0.074653
86454,30/04/2002,XLE,SECTOR SPDR TRUST,81369Y50,,27.85000,-0.035999,14800,-0.049618,-0.003165
86454,31/05/2002,XLE,SECTOR SPDR TRUST,81369Y50,,27.36000,-0.017594,14000,-0.010521,-0.015507
86454,28/06/2002,XLE,SECTOR SPDR TRUST,81369Y50,,26.20000,-0.036704,13950,-0.070249,-0.067317
86454,31/07/2002,XLE,SECTOR SPDR TRUST,81369Y50,,22.57000,-0.138550,9950,-0.081149,-0.107497
86454,30/08/2002,XLE,SECTOR SPDR TRUST,81369Y50,,22.91000,0.015064,10900,0.007979,0.006337
86454,30/09/2002,XLE,SECTOR SPDR TRUST,81369Y50,,21.16000,-0.071345,11200,-0.099920,-0.084490
86454,31/10/2002,XLE,SECTOR SPDR TRUST,81369Y50,,21.55000,0.018431,14050,0.074923,0.042773
86454,29/11/2002,XLE,SECTOR SPDR TRUST,81369Y50,,22.44000,0.041299,14350,0.061271,0.117775
86454,31/12/2002,XLE,SECTOR SPDR TRUST,81369Y50,,22.33000,0.000245,12650,-0.053313,-0.040159
86454,31/01/2003,XLE,SECTOR SPDR TRUST,81369Y50,,21.77000,-0.025078,13450,-0.023392,0.006068
86454,28/02/2003,XLE,SECTOR SPDR TRUST,81369Y50,,22.41000,0.029398,13450,-0.015390,-0.021448
86454,31/03/2003,XLE,SECTOR SPDR TRUST,81369Y50,,22.32000,0.001312,16500,0.010325,0.009434
86454,30/04/2003,XLE,SECTOR SPDR TRUST,81369Y50,,22.13000,-0.008513,16150,0.082762,0.098231
86454,30/05/2003,XLE,SECTOR SPDR TRUST,81369Y50,,24.48000,0.106191,14700,0.063471,0.133177
86454,30/06/2003,XLE,SECTOR SPDR TRUST,81369Y50,,24.05000,-0.012741,15800,0.016336,0.049745
86454,31/07/2003,XLE,SECTOR SPDR TRUST,81369Y50,,23.20000,-0.035343,15600,0.023112,0.061927
86454,29/08/2003,XLE,SECTOR SPDR TRUST,81369Y50,,24.68000,0.063793,16700,0.024966,0.047429
86454,30/09/2003,XLE,SECTOR SPDR TRUST,81369Y50,,24.05000,-0.020639,16500,-0.009112,0.025239
86454,31/10/2003,XLE,SECTOR SPDR TRUST,81369Y50,,24.28000,0.009563,16150,0.060319,0.080954
86454,28/11/2003,XLE,SECTOR SPDR TRUST,81369Y50,,24.47000,0.007825,19400,0.016593,0.038147
86454,31/12/2003,XLE,SECTOR SPDR TRUST,81369Y50,,27.55000,0.130861,22450,0.045488,0.038908
86454,30/01/2004,XLE,SECTOR SPDR TRUST,81369Y50,,28.17000,0.022505,23000,0.023051,0.065763
86454,27/02/2004,XLE,SECTOR SPDR TRUST,81369Y50,,29.65000,0.052538,30001,0.015458,0.013720
86454,31/03/2004,XLE,SECTOR SPDR TRUST,81369Y50,,29.34000,-0.006184,31051,-0.010674,0.006293
86454,30/04/2004,XLE,SECTOR SPDR TRUST,81369Y50,,29.84000,0.017042,35201,-0.024232,-0.043590
86454,28/05/2004,XLE,SECTOR SPDR TRUST,81369Y50,,29.75000,-0.003016,32151,0.014068,0.002593
86454,30/06/2004,XLE,SECTOR SPDR TRUST,81369Y50,,31.48000,0.062309,41351,0.021598,0.022731
86454,30/07/2004,XLE,SECTOR SPDR TRUST,81369Y50,,32.45000,0.030813,39851,-0.037667,-0.051090
86454,31/08/2004,XLE,SECTOR SPDR TRUST,81369Y50,,31.95000,-0.015408,42152,0.002713,-0.004742
86454,30/09/2004,XLE,SECTOR SPDR TRUST,81369Y50,,34.93000,0.097435,41802,0.020547,0.041601
86454,29/10/2004,XLE,SECTOR SPDR TRUST,81369Y50,,35.14000,0.006012,42052,0.017806,0.020845
86454,30/11/2004,XLE,SECTOR SPDR TRUST,81369Y50,,37.51000,0.067444,36003,0.048207,0.079935
86454,31/12/2004,XLE,SECTOR SPDR TRUST,81369Y50,,36.32000,-0.028235,44503,0.035178,0.052928
86454,31/01/2005,XLE,SECTOR SPDR TRUST,81369Y50,,37.55000,0.033866,41453,-0.026555,-0.029282
86454,28/02/2005,XLE,SECTOR SPDR TRUST,81369Y50,,43.85000,0.167776,53453,0.022680,0.016643
86454,31/03/2005,XLE,SECTOR SPDR TRUST,81369Y50,,42.87000,-0.019056,50403,-0.016949,-0.031842
86454,29/04/2005,XLE,SECTOR SPDR TRUST,81369Y50,,40.55000,-0.054117,61203,-0.025185,-0.046513
86454,31/05/2005,XLE,SECTOR SPDR TRUST,81369Y50,,41.68000,0.027867,71354,0.037956,0.043820
86454,30/06/2005,XLE,SECTOR SPDR TRUST,81369Y50,,44.45000,0.069831,67504,0.011532,0.032139
86454,29/07/2005,XLE,SECTOR SPDR TRUST,81369Y50,,47.60000,0.070866,68904,0.043325,0.058751
86454,31/08/2005,XLE,SECTOR SPDR TRUST,81369Y50,,50.64000,0.063866,57455,-0.005945,-0.007216
86454,30/09/2005,XLE,SECTOR SPDR TRUST,81369Y50,,53.67000,0.062749,61555,0.010606,0.010533
86454,31/10/2005,XLE,SECTOR SPDR TRUST,81369Y50,,48.82000,-0.090367,70855,-0.020877,-0.033876
86454,30/11/2005,XLE,SECTOR SPDR TRUST,81369Y50,,49.55000,0.014953,71906,0.040329,0.034319
86454,30/12/2005,XLE,SECTOR SPDR TRUST,81369Y50,,50.31000,0.018099,49656,0.003456,0.013484
86454,31/01/2006,XLE,SECTOR SPDR TRUST,81369Y50,,57.66000,0.146094,50956,0.040044,0.076354
86454,28/02/2006,XLE,SECTOR SPDR TRUST,81369Y50,,52.34000,-0.092265,96207,-0.001637,0.004836
86454,31/03/2006,XLE,SECTOR SPDR TRUST,81369Y50,,54.40000,0.042442,77957,0.019053,0.036978
86454,28/04/2006,XLE,SECTOR SPDR TRUST,81369Y50,,57.14000,0.050368,63907,0.012965,0.009791
86454,31/05/2006,XLE,SECTOR SPDR TRUST,81369Y50,,55.55000,-0.027826,84008,-0.031045,-0.044331
86454,30/06/2006,XLE,SECTOR SPDR TRUST,81369Y50,,56.75000,0.025157,76758,-0.000386,-0.008479
86454,31/07/2006,XLE,SECTOR SPDR TRUST,81369Y50,,58.65000,0.033480,72558,-0.001884,-0.022698
86454,31/08/2006,XLE,SECTOR SPDR TRUST,81369Y50,,55.67000,-0.050810,78159,0.025048,0.025011
86454,29/09/2006,XLE,SECTOR SPDR TRUST,81369Y50,,53.45000,-0.036704,83509,0.019424,0.009006
86454,31/10/2006,XLE,SECTOR SPDR TRUST,81369Y50,,55.73000,0.042657,72810,0.037133,0.046211
86454,30/11/2006,XLE,SECTOR SPDR TRUST,81369Y50,,60.51000,0.085771,61060,0.023705,0.031168
86454,29/12/2006,XLE,SECTOR SPDR TRUST,81369Y50,,58.63000,-0.028034,74660,0.010854,0.014800
86454,31/01/2007,XLE,SECTOR SPDR TRUST,81369Y50,,58.09000,-0.009210,73911,0.019401,0.022283
86454,28/02/2007,XLE,SECTOR SPDR TRUST,81369Y50,,56.90000,-0.020485,65561,-0.013994,0.002111
86454,30/03/2007,XLE,SECTOR SPDR TRUST,81369Y50,,60.28000,0.062687,82311,0.012946,0.006545
86454,30/04/2007,XLE,SECTOR SPDR TRUST,81369Y50,,63.37000,0.051261,71462,0.039821,0.027044
86454,31/05/2007,XLE,SECTOR SPDR TRUST,81369Y50,,68.30000,0.077797,59462,0.038932,0.023123
86454,29/06/2007,XLE,SECTOR SPDR TRUST,81369Y50,,68.99000,0.013078,68062,-0.014754,-0.007906
86454,31/07/2007,XLE,SECTOR SPDR TRUST,81369Y50,,69.00000,0.000145,68263,-0.031758,-0.043537
86454,31/08/2007,XLE,SECTOR SPDR TRUST,81369Y50,,69.83000,0.012029,64263,0.011631,-0.011712
86454,28/09/2007,XLE,SECTOR SPDR TRUST,81369Y50,,74.80000,0.074003,67663,0.040849,0.025364
86454,31/10/2007,XLE,SECTOR SPDR TRUST,81369Y50,,76.70000,0.025401,73164,0.025834,0.017406
86454,30/11/2007,XLE,SECTOR SPDR TRUST,81369Y50,,73.47000,-0.042112,71464,-0.049327,-0.076617
86454,31/12/2007,XLE,SECTOR SPDR TRUST,81369Y50,,79.35000,0.082738,82664,-0.004428,-0.010989
86454,31/01/2008,XLE,SECTOR SPDR TRUST,81369Y50,,69.60000,-0.122873,80265,-0.062147,-0.045066
86454,29/02/2008,XLE,SECTOR SPDR TRUST,81369Y50,,76.05000,0.092672,76365,-0.021664,-0.021401
86454,31/03/2008,XLE,SECTOR SPDR TRUST,81369Y50,,74.06000,-0.023500,62015,-0.010419,-0.025309
86454,30/04/2008,XLE,SECTOR SPDR TRUST,81369Y50,,81.75000,0.103835,71566,0.051106,0.031907
86454,30/05/2008,XLE,SECTOR SPDR TRUST,81369Y50,,86.00000,0.051988,59216,0.023841,0.031787
86454,30/06/2008,XLE,SECTOR SPDR TRUST,81369Y50,,88.48000,0.031493,57716,-0.078433,-0.086625
86454,31/07/2008,XLE,SECTOR SPDR TRUST,81369Y50,,74.40000,-0.159132,83216,-0.013328,-0.001295
86454,29/08/2008,XLE,SECTOR SPDR TRUST,81369Y50,,74.65000,0.003360,60816,0.010563,0.013023
86454,30/09/2008,XLE,SECTOR SPDR TRUST,81369Y50,,63.30000,-0.149162,102717,-0.098007,-0.120091
86454,31/10/2008,XLE,SECTOR SPDR TRUST,81369Y50,,51.40000,-0.187994,93417,-0.184621,-0.205222
86454,28/11/2008,XLE,SECTOR SPDR TRUST,81369Y50,,50.28000,-0.021790,107017,-0.084615,-0.130320
86454,31/12/2008,XLE,SECTOR SPDR TRUST,81369Y50,,47.77000,-0.045171,101267,0.022148,0.042176
86454,30/01/2009,XLE,SECTOR SPDR TRUST,81369Y50,,46.92000,-0.017794,101267,-0.077323,-0.024042
86454,27/02/2009,XLE,SECTOR SPDR TRUST,81369Y50,,41.13400,-0.123316,101267,-0.100214,-0.107667
86454,31/03/2009,XLE,SECTOR SPDR TRUST,81369Y50,,42.46000,0.037822,103220,0.086690,0.107474
86454,30/04/2009,XLE,SECTOR SPDR TRUST,81369Y50,,45.78000,0.078191,94620,0.109359,0.192762
86454,29/05/2009,XLE,SECTOR SPDR TRUST,81369Y50,,51.68000,0.128877,86520,0.067788,0.102330
86454,30/06/2009,XLE,SECTOR SPDR TRUST,81369Y50,,48.05000,-0.065333,92420,-0.003098,0.023921
86454,31/07/2009,XLE,SECTOR SPDR TRUST,81369Y50,,50.62000,0.053486,95320,0.081719,0.085217
86454,31/08/2009,XLE,SECTOR SPDR TRUST,81369Y50,,51.17000,0.010865,107970,0.031459,0.056864
86454,30/09/2009,XLE,SECTOR SPDR TRUST,81369Y50,,53.92000,0.058555,100570,0.045222,0.071255
86454,30/10/2009,XLE,SECTOR SPDR TRUST,81369Y50,,55.25000,0.024666,96620,-0.027993,-0.050612
86454,30/11/2009,XLE,SECTOR SPDR TRUST,81369Y50,,56.82000,0.028416,105370,0.057098,0.028476
86454,31/12/2009,XLE,SECTOR SPDR TRUST,81369Y50,,57.01000,0.008702,97370,0.028419,0.055001
86454,29/01/2010,XLE,SECTOR SPDR TRUST,81369Y50,,54.50000,-0.044027,97570,-0.037096,-0.011388
86454,26/02/2010,XLE,SECTOR SPDR TRUST,81369Y50,,56.14000,0.030092,101920,0.034774,0.033603
86454,31/03/2010,XLE,SECTOR SPDR TRUST,81369Y50,,57.52000,0.028202,102870,0.063606,0.069289
86454,30/04/2010,XLE,SECTOR SPDR TRUST,81369Y50,,59.91000,0.041551,105820,0.020043,0.057843
86454,28/05/2010,XLE,SECTOR SPDR TRUST,81369Y50,,53.05000,-0.114505,113420,-0.079136,-0.076929
86454,30/06/2010,XLE,SECTOR SPDR TRUST,81369Y50,,49.68000,-0.058783,107720,-0.050725,-0.056799
86454,30/07/2010,XLE,SECTOR SPDR TRUST,81369Y50,,53.84000,0.083736,115320,0.070292,0.059940
86454,31/08/2010,XLE,SECTOR SPDR TRUST,81369Y50,,51.20000,-0.049034,111920,-0.042813,-0.047566
86454,30/09/2010,XLE,SECTOR SPDR TRUST,81369Y50,,56.06000,0.099789,116370,0.091518,0.096418
86454,29/10/2010,XLE,SECTOR SPDR TRUST,81369Y50,,59.24000,0.056725,113870,0.038531,0.040681
86454,30/11/2010,XLE,SECTOR SPDR TRUST,81369Y50,,62.71000,0.058575,110020,0.005108,0.010736
86454,31/12/2010,XLE,SECTOR SPDR TRUST,81369Y50,,68.25000,0.093014,122570,0.067150,0.068851
86454,31/01/2011,XLE,SECTOR SPDR TRUST,81369Y50,,73.15000,0.071795,119620,0.019157,0.014412
86454,28/02/2011,XLE,SECTOR SPDR TRUST,81369Y50,,78.54000,0.073684,137570,0.038165,0.037036
86454,31/03/2011,XLE,SECTOR SPDR TRUST,81369Y50,,79.75000,0.018652,137170,0.003366,0.008605
86454,29/04/2011,XLE,SECTOR SPDR TRUST,81369Y50,,80.47900,0.009141,130020,0.028688,0.019203
86454,31/05/2011,XLE,SECTOR SPDR TRUST,81369Y50,,77.11000,-0.041862,127770,-0.014935,-0.018549
86454,30/06/2011,XLE,SECTOR SPDR TRUST,81369Y50,,75.35000,-0.019393,117220,-0.018395,-0.024106
86454,29/07/2011,XLE,SECTOR SPDR TRUST,81369Y50,,76.45000,0.014599,112720,-0.022470,-0.021813
86454,31/08/2011,XLE,SECTOR SPDR TRUST,81369Y50,,68.64000,-0.102158,123770,-0.057472,-0.075715
86454,30/09/2011,XLE,SECTOR SPDR TRUST,81369Y50,,58.51000,-0.143729,105720,-0.084873,-0.100920
86454,31/10/2011,XLE,SECTOR SPDR TRUST,81369Y50,,69.71000,0.191420,110170,0.113977,0.107697
86454,30/11/2011,XLE,SECTOR SPDR TRUST,81369Y50,,70.87000,0.016640,101370,-0.006226,-0.020645
86454,30/12/2011,XLE,SECTOR SPDR TRUST,81369Y50,,69.13000,-0.020638,97620,0.003702,-0.003561
86454,31/01/2012,XLE,SECTOR SPDR TRUST,81369Y50,,70.69000,0.022566,97620,0.054076,0.085342
86454,29/02/2012,XLE,SECTOR SPDR TRUST,81369Y50,,74.88000,0.059273,114574,0.041186,0.036494
86454,30/03/2012,XLE,SECTOR SPDR TRUST,81369Y50,,71.75000,-0.037999,110374,0.023994,0.017608
86454,30/04/2012,XLE,SECTOR SPDR TRUST,81369Y50,,71.24000,-0.007108,108924,-0.006801,-0.009106
86454,31/05/2012,XLE,SECTOR SPDR TRUST,81369Y50,,63.63000,-0.106822,97924,-0.065531,-0.068434
86454,29/06/2012,XLE,SECTOR SPDR TRUST,81369Y50,,66.37000,0.047951,103624,0.038156,0.034188
86454,31/07/2012,XLE,SECTOR SPDR TRUST,81369Y50,,69.65000,0.049420,101274,0.010266,-0.003281
86454,31/08/2012,XLE,SECTOR SPDR TRUST,81369Y50,,71.53000,0.026992,106674,0.026265,0.024820
86454,28/09/2012,XLE,SECTOR SPDR TRUST,81369Y50,,73.43500,0.031297,107324,0.026539,0.034925
86454,31/10/2012,XLE,SECTOR SPDR TRUST,81369Y50,,71.94010,-0.020357,100624,-0.014101,-0.013477
86454,30/11/2012,XLE,SECTOR SPDR TRUST,81369Y50,,71.06000,-0.012234,98074,0.006193,0.002790
86454,31/12/2012,XLE,SECTOR SPDR TRUST,81369Y50,,71.42000,0.010286,95624,0.012531,0.021872
86454,31/01/2013,XLE,SECTOR SPDR TRUST,81369Y50,,77.35000,0.083030,99074,0.054094,0.063509
86454,28/02/2013,XLE,SECTOR SPDR TRUST,81369Y50,,77.69000,0.004396,96374,0.008332,0.003500
86454,28/03/2013,XLE,SECTOR SPDR TRUST,81369Y50,,79.31000,0.025449,97424,0.035274,0.031419
86454,30/04/2013,XLE,SECTOR SPDR TRUST,81369Y50,,78.27000,-0.013113,92624,0.014945,0.002477
86454,31/05/2013,XLE,SECTOR SPDR TRUST,81369Y50,,80.50000,0.028491,94474,0.019067,0.023985
86454,28/06/2013,XLE,SECTOR SPDR TRUST,81369Y50,,78.30000,-0.022678,97774,-0.015039,-0.013012
86454,31/07/2013,XLE,SECTOR SPDR TRUST,81369Y50,,82.42000,0.052618,101924,0.052681,0.054898
86454,30/08/2013,XLE,SECTOR SPDR TRUST,81369Y50,,81.57000,-0.010313,94774,-0.025714,-0.017278
86454,30/09/2013,XLE,SECTOR SPDR TRUST,81369Y50,,82.90900,0.021229,95874,0.037477,0.051828
86454,31/10/2013,XLE,SECTOR SPDR TRUST,81369Y50,,86.39000,0.041986,98074,0.039852,0.025762
86454,29/11/2013,XLE,SECTOR SPDR TRUST,81369Y50,,86.44000,0.000579,98974,0.024947,0.023398
86454,31/12/2013,XLE,SECTOR SPDR TRUST,81369Y50,,88.51000,0.028606,90874,0.026126,0.025242
86454,31/01/2014,XLE,SECTOR SPDR TRUST,81369Y50,,83.38000,-0.057960,93724,-0.029957,-0.001282
86454,28/02/2014,XLE,SECTOR SPDR TRUST,81369Y50,,87.65000,0.051211,94874,0.046173,0.044257
86454,31/03/2014,XLE,SECTOR SPDR TRUST,81369Y50,,89.06000,0.020959,100374,0.004469,0.001028
86454,30/04/2014,XLE,SECTOR SPDR TRUST,81369Y50,,93.74000,0.052549,110324,0.001661,-0.022319
86454,30/05/2014,XLE,SECTOR SPDR TRUST,81369Y50,,95.31000,0.016748,119424,0.020219,0.006647
86454,30/06/2014,XLE,SECTOR SPDR TRUST,81369Y50,,100.10000,0.055120,126774,0.027941,0.039501
86454,31/07/2014,XLE,SECTOR SPDR TRUST,81369Y50,,96.63000,-0.034665,119324,-0.020523,-0.035223
86454,29/08/2014,XLE,SECTOR SPDR TRUST,81369Y50,,98.74000,0.021836,116424,0.040186,0.033697
86454,30/09/2014,XLE,SECTOR SPDR TRUST,81369Y50,,90.62000,-0.077342,113524,-0.025129,-0.044988
86454,31/10/2014,XLE,SECTOR SPDR TRUST,81369Y50,,87.42000,-0.035312,117374,0.021184,0.014199
86454,28/11/2014,XLE,SECTOR SPDR TRUST,81369Y50,,79.82000,-0.086937,124974,0.021150,-0.002457
86454,31/12/2014,XLE,SECTOR SPDR TRUST,81369Y50,,79.16000,-0.002187,150674,-0.003616,-0.000190
86454,30/01/2015,XLE,SECTOR SPDR TRUST,81369Y50,,75.55000,-0.045604,150474,-0.027152,-0.019073
86454,27/02/2015,XLE,SECTOR SPDR TRUST,81369Y50,,79.02000,0.045930,161974,0.055948,0.054123
86454,31/03/2015,XLE,SECTOR SPDR TRUST,81369Y50,,77.58000,-0.011707,161824,-0.010439,-0.005112
86454,30/04/2015,XLE,SECTOR SPDR TRUST,81369Y50,,82.68000,0.065739,178374,0.008723,0.015127
86454,29/05/2015,XLE,SECTOR SPDR TRUST,81369Y50,,78.39000,-0.051887,170474,0.010326,0.003962
86454,30/06/2015,XLE,SECTOR SPDR TRUST,81369Y50,,75.16000,-0.034713,170674,-0.019259,-0.013473
86454,31/07/2015,XLE,SECTOR SPDR TRUST,81369Y50,,69.38000,-0.076903,168574,0.012095,-0.027144
86454,31/08/2015,XLE,SECTOR SPDR TRUST,81369Y50,,66.43000,-0.042519,183024,-0.059996,-0.047295
86454,30/09/2015,XLE,SECTOR SPDR TRUST,81369Y50,,61.20000,-0.071532,178524,-0.033738,-0.049922
86454,30/10/2015,XLE,SECTOR SPDR TRUST,81369Y50,,68.03000,0.111601,180524,0.073963,0.052873
86454,30/11/2015,XLE,SECTOR SPDR TRUST,81369Y50,,68.02000,-0.000147,180874,0.002442,0.007333
86454,31/12/2015,XLE,SECTOR SPDR TRUST,81369Y50,,60.32000,-0.105230,192174,-0.022257,-0.035887
86454,29/01/2016,XLE,SECTOR SPDR TRUST,81369Y50,,58.21000,-0.034980,199074,-0.057035,-0.074951
86454,29/02/2016,XLE,SECTOR SPDR TRUST,81369Y50,,56.58000,-0.028002,206024,0.000682,0.005557
86454,31/03/2016,XLE,SECTOR SPDR TRUST,81369Y50,,61.89000,0.101845,207524,0.070460,0.078191
86454,29/04/2016,XLE,SECTOR SPDR TRUST,81369Y50,,67.50000,0.090645,210424,0.011799,0.039834
86454,31/05/2016,XLE,SECTOR SPDR TRUST,81369Y50,,66.87000,-0.009333,209424,0.014296,-0.000617
86454,30/06/2016,XLE,SECTOR SPDR TRUST,81369Y50,,68.24000,0.027014,211224,0.003123,0.005839
86454,29/07/2016,XLE,SECTOR SPDR TRUST,81369Y50,,67.38000,-0.012603,205324,0.038740,0.049867
86454,31/08/2016,XLE,SECTOR SPDR TRUST,81369Y50,,68.51000,0.016771,216174,0.002787,0.013067
86454,30/09/2016,XLE,SECTOR SPDR TRUST,81369Y50,,70.61000,0.036645,213474,0.003016,0.015373
86454,31/10/2016,XLE,SECTOR SPDR TRUST,81369Y50,,68.62000,-0.028183,219474,-0.021590,-0.039941
86454,30/11/2016,XLE,SECTOR SPDR TRUST,81369Y50,,74.43000,0.084669,222074,0.040415,0.050505
86454,30/12/2016,XLE,SECTOR SPDR TRUST,81369Y50,,75.32000,0.017363,234074,0.018775,0.015889
86454,31/01/2017,XLE,SECTOR SPDR TRUST,81369Y50,,72.90000,-0.032130,238674,0.022177,0.025931
86454,28/02/2017,XLE,SECTOR SPDR TRUST,81369Y50,,71.38000,-0.020851,241574,0.032638,0.017130
86454,31/03/2017,XLE,SECTOR SPDR TRUST,81369Y50,,69.90000,-0.014864,247524,0.002089,0.006390
86454,28/04/2017,XLE,SECTOR SPDR TRUST,81369Y50,,67.84000,-0.029471,241874,0.009612,0.003684
86454,31/05/2017,XLE,SECTOR SPDR TRUST,81369Y50,,65.44000,-0.035377,244924,0.009340,-0.011327
86454,30/06/2017,XLE,SECTOR SPDR TRUST,81369Y50,,64.92000,-0.001083,244274,0.009460,0.022916
86454,31/07/2017,XLE,SECTOR SPDR TRUST,81369Y50,,66.62000,0.026186,237474,0.020327,0.009110
